Throughput+,Latency-,Time
0.266,0.907
0.277,0.593
0.257,1.14
0.268,0.673
0.242,0.851
0.253,0.456
0.265,0.811
0.225,1.342
0.277,0.619
0.24,0.816
0.3,1.02
0.259,0.996
0.294,0.882
0.253,0.617
0.258,1.832
0.224,0.614
0.276,1.003
0.258,0.628
0.218,0.938
0.262,1.146
,,38.25
