A-,B-,Time
0.055,0.086
0.055,0.082
0.058,0.095
0.065,0.094
0.049,0.084
0.063,0.094
0.064,0.083
0.052,0.073
0.045,0.088
0.055,0.088
0.066,0.074
0.062,0.078
0.06,0.111
0.066,0.106
0.053,0.073
0.058,0.08
0.047,0.071
0.07,0.098
0.044,0.09
0.044,0.065
,,4.24
