A-,B-,Time
0.045,0.095
0.037,0.086
0.051,0.06
0.033,0.076
0.034,0.095
0.049,0.064
0.041,0.08
0.049,0.079
0.037,0.088
0.043,0.086
0.031,0.066
0.033,0.087
0.04,0.074
0.045,0.067
0.035,0.074
0.036,0.077
0.031,0.088
0.034,0.082
0.033,0.086
0.034,0.06
,,1.24
