Energy-,Inv_runtime-,Time
0.066,0.025
0.055,0.023
0.065,0.025
0.06,0.022
0.071,0.022
0.062,0.023
0.069,0.02
0.063,0.021
0.077,0.018
0.065,0.029
0.062,0.02
0.073,0.02
0.064,0.02
0.099,0.022
0.066,0.019
0.073,0.021
0.065,0.021
0.052,0.022
0.068,0.019
0.075,0.025
,,2.61
