Throughput+,Latency-,Time
0.199,200.618
0.22,244.731
0.188,80.009
0.617,136.083
0.149,182.187
0.277,85.145
0.14,219.823
0.15,38.63
0.294,73.528
0.201,112.204
0.178,209.352
0.469,165.438
0.161,253.096
0.164,162.572
0.226,178.7
0.181,515.7
0.275,227.195
0.121,322.804
0.233,142.378
0.174,157.991
,,1.67
