Performance-,Cpu-,Time
0.033,0.088
0.035,0.087
0.033,0.084
0.035,0.093
0.035,0.092
0.036,0.094
0.033,0.092
0.032,0.093
0.034,0.095
0.037,0.101
0.037,0.091
0.033,0.093
0.034,0.092
0.034,0.091
0.035,0.082
0.035,0.101
0.038,0.099
0.034,0.091
0.035,0.102
0.035,0.087
,,7.35
