Throughput+,Latency-,Time
0.574,2.745
0.577,8.155
0.648,1.033
0.837,1.844
0.575,2.439
0.464,2.562
0.577,2.743
0.556,2.733
0.572,4.299
0.41,3.598
0.47,1.499
0.713,2.174
0.656,1.589
0.782,1.71
0.58,3.133
0.516,1.465
0.579,1.186
0.682,1.648
0.538,2.255
0.621,5.987
,,3.49
