Throughput+,Latency-,Time
0.582,640.178
0.981,572.957
0.468,482.715
0.766,613.403
0.468,496.942
0.555,470.835
0.76,1177.672
0.559,796.444
0.69,1177.672
0.668,832.081
0.488,506.136
0.699,649.882
0.602,673.737
0.726,314.213
0.737,551.415
0.626,423.08
1.023,284.524
0.585,356.473
0.654,1177.672
0.748,713.687
,,0.84
