Throughput+,Latency-,Time
0.461,3.111
0.57,3.866
0.594,2.388
0.829,1.064
0.602,3.267
0.614,4.254
0.586,2.008
0.49,1.488
0.615,3.026
0.655,4.78
0.519,1.73
0.75,1.321
0.563,1.17
0.743,1.286
0.468,3.051
0.458,1.351
0.569,4.8
0.564,1.942
0.447,2.287
0.559,2.994
,,3.43
