Throughput+,Latency-,Time
0.568,2.146
0.546,3.564
0.603,2.033
0.561,3.746
0.525,6.237
0.866,1.793
1.081,4.989
0.708,2.347
0.553,2.342
0.49,1.497
0.735,1.64
0.532,1.361
0.684,5.742
0.659,2.477
0.819,1.335
0.688,2.165
0.691,2.174
0.709,2.711
0.509,1.509
0.575,1.005
,,2.71
