Throughput+,Latency-,Time
0.713,2.333
0.753,8.033
0.515,6.902
0.52,6.456
0.666,2.532
0.5,2.416
0.703,1.599
0.769,1.37
0.695,1.436
0.688,8.55
0.645,1.568
0.557,1.233
0.78,2.714
0.714,1.469
0.541,3.807
0.558,3.35
0.738,1.999
0.684,1.676
0.507,34.193
0.877,2.64
,,1.9
