Throughput+,Latency-,Time
0.126,0.171
0.13,0.317
0.129,0.289
0.128,0.278
0.122,0.182
0.12,0.267
0.136,0.204
0.105,0.184
0.117,0.246
0.141,0.249
0.114,0.28
0.128,0.228
0.121,0.201
0.118,0.178
0.127,0.205
0.106,0.188
0.102,0.18
0.125,0.247
0.106,0.214
0.114,0.207
,,65.29
