Cost-,Score-,Idle-,Time
0.506,0.988,inf
0.442,inf,inf
0.616,1.015,inf
inf,0.863,inf
0.554,0.818,inf
0.698,inf,inf
0.464,inf,inf
0.516,inf,inf
0.609,1.135,inf
0.509,1.005,inf
0.586,0.796,inf
0.443,inf,inf
0.608,0.829,inf
0.683,0.949,inf
0.478,0.797,inf
0.569,inf,inf
0.506,0.988,inf
0.609,0.827,inf
0.61,inf,inf
0.521,inf,inf
,,,7.71
