Throughput+,Latency-,Time
0.502,0.137
0.654,0.132
0.634,0.135
0.796,0.118
0.418,0.16
0.51,0.139
0.452,0.138
0.605,0.12
0.623,0.129
0.707,0.138
0.623,0.121
0.463,0.16
0.715,0.138
0.542,0.123
0.59,0.131
0.51,0.145
0.418,0.128
0.779,0.126
0.516,0.127
0.534,0.119
,,0.97
