Throughput+,Latency-,Time
0.122,0.184
0.118,0.202
0.11,0.218
0.128,0.257
0.123,0.207
0.113,0.193
0.132,0.247
0.13,0.219
0.122,0.196
0.125,0.236
0.125,0.242
0.094,0.19
0.127,0.222
0.136,0.198
0.15,0.231
0.097,0.184
0.151,0.284
0.112,0.227
0.142,0.232
0.107,0.197
,,88.4
