Benchmark-energy-,Benchmark-time-,Benchmark-cpu-,Time
0.102,0.084,0.215
0.183,0.159,0.341
0.15,0.129,0.306
0.116,0.101,0.233
0.168,0.151,0.337
0.127,0.11,0.248
0.131,0.114,0.254
0.129,0.111,0.269
0.153,0.131,0.293
0.129,0.107,0.253
0.138,0.119,0.298
0.142,0.121,0.286
0.104,0.09,0.249
0.132,0.113,0.241
0.099,0.079,0.211
0.167,0.143,0.31
0.132,0.111,0.254
0.14,0.12,0.291
0.141,0.116,0.279
0.134,0.115,0.285
,,,25.42
