Benchmark-energy-,Benchmark-time-,Benchmark-cpu-,Time
0.11,0.086,0.166
0.111,0.096,0.181
0.105,0.098,0.158
0.108,0.099,0.225
0.097,0.087,0.236
0.111,0.1,0.23
0.12,0.093,0.156
0.099,0.097,0.231
0.106,0.093,0.203
0.114,0.109,0.173
0.116,0.109,0.183
0.114,0.098,0.192
0.108,0.089,0.199
0.116,0.087,0.16
0.112,0.096,0.215
0.112,0.104,0.179
0.104,0.093,0.184
0.107,0.096,0.182
0.112,0.099,0.228
0.116,0.103,0.205
,,,0.88
