Benchmark-energy-,Benchmark-time-,Benchmark-cpu-,Time
0.025,0.006,0.019
0.024,0.006,0.052
0.027,0.005,0.036
0.023,0.01,0.048
0.026,0.01,0.037
0.032,0.005,0.027
0.026,0.006,0.042
0.023,0.004,0.018
0.025,0.01,0.066
0.025,0.006,0.026
0.025,0.01,0.055
0.025,0.007,0.031
0.025,0.005,0.061
0.026,0.005,0.041
0.025,0.007,0.035
0.029,0.009,0.041
0.034,0.006,0.018
0.026,0.007,0.056
0.03,0.006,0.061
0.025,0.01,0.055
,,,6.0
