PSNR-,Energy-,Time
0.119,inf
0.118,inf
0.119,inf
0.119,inf
0.119,inf
0.119,inf
0.118,inf
0.119,inf
0.119,inf
0.119,inf
0.119,inf
0.119,inf
0.118,inf
0.118,inf
0.118,inf
0.118,inf
0.117,inf
0.119,inf
0.119,inf
0.118,inf
,,6.97
