Performance-,Energy-,Cpu-,Time
0.445,0.208,0.128
0.471,0.223,0.129
0.4,0.226,0.124
0.39,0.215,0.119
0.448,0.24,0.126
0.42,0.221,0.126
0.401,0.226,0.128
0.414,0.251,0.135
0.433,0.241,0.119
0.45,0.228,0.127
0.406,0.237,0.126
0.458,0.227,0.131
0.423,0.236,0.124
0.431,0.248,0.126
0.431,0.245,0.123
0.451,0.24,0.133
0.421,0.218,0.131
0.413,0.227,0.128
0.407,0.241,0.131
0.426,0.221,0.125
,,,0.97
