Lbs-,Acc+,Mpg+,Time
0.074,0.081,0.028
0.082,0.081,0.037
0.087,0.08,0.031
0.085,0.081,0.034
0.078,0.077,0.033
0.079,0.073,0.036
0.087,0.081,0.032
0.094,0.078,0.033
0.079,0.095,0.04
0.078,0.074,0.028
0.077,0.071,0.034
0.08,0.078,0.032
0.077,0.085,0.031
0.086,0.063,0.036
0.076,0.092,0.03
0.079,0.06,0.028
0.077,0.073,0.033
0.074,0.07,0.028
0.078,0.083,0.026
0.088,0.074,0.03
,,,4.9
