Lbs-,Acc+,Mpg+,Time
0.081,0.119,0.011
0.084,0.103,0.016
0.101,0.112,0.014
0.077,0.123,0.015
0.079,0.103,0.011
0.1,0.098,0.011
0.081,0.109,0.013
0.101,0.123,0.011
0.097,0.107,0.018
0.081,0.105,0.012
0.084,0.109,0.009
0.094,0.113,0.01
0.088,0.104,0.011
0.086,0.121,0.014
0.079,0.127,0.013
0.091,0.101,0.018
0.086,0.108,0.015
0.085,0.11,0.011
0.091,0.114,0.019
0.088,0.113,0.022
,,,2.8
