Cost-,Score-,Idle-,Time
0.425,0.513,inf
0.555,0.6,inf
0.516,0.553,inf
0.54,1.034,inf
0.598,0.943,inf
0.49,0.458,inf
0.52,0.701,inf
0.572,0.573,inf
0.647,0.595,inf
0.486,0.677,inf
0.523,0.511,inf
0.552,0.779,inf
0.522,0.729,inf
0.551,0.797,inf
0.49,0.549,inf
0.484,1.149,inf
0.607,0.446,inf
0.461,0.49,inf
0.369,0.393,inf
0.465,0.714,inf
,,,7.48
