A-,B-,Time
0.021,0.057
0.02,0.058
0.02,0.06
0.02,0.052
0.021,0.054
0.022,0.055
0.022,0.057
0.02,0.062
0.022,0.053
0.02,0.059
0.021,0.059
0.021,0.059
0.022,0.06
0.022,0.062
0.019,0.059
0.021,0.053
0.018,0.053
0.019,0.059
0.02,0.06
0.02,0.054
,,0.95
